lr,lc,rc,ld,rd,lnnz,rnnz,lr*lc,lc*rc,lr*rc,lr*lc*rc,ld*rd,lr*rc*ld*rd,lr*lc*rc*ld*rd,sp_smdm,bz_smsm,bz_smdm
42203,12804,3583,0.00296184,0.03,1600566,1376601,540367212,45876732,151213349,1936135720596,8.885519999999999e-05,13436.0923680648,172035726.6807017,9772,11066,32859
143064,27390,4220,0.00182521,0.17,7152354,19651828,3918522960,115585800,603730080,16536166891200,0.0003102857,187328.81048385604,5130936119.152816,115780,117615,225935
127324,14202,12459,0.00108175,0.3,1956124,53085074,1808255448,176942718,1586329716,22529054626632,0.000324525,514803.65108489996,7311241452.707749,80885,261416,182014
28838,53414,5834,0.00019487,0.15,300174,46747082,1540352932,311617276,168240892,8986419005288,2.92305e-05,4917.7653936060005,262677520.7340709,7140,24451,15121
13357,3737,49963,0.00041097,0.17,20517,31744729,49915109,186711731,667355791,2493908590967,6.98649e-05,46624.7456026359,174236674.31705037,14607,16756,17526
40002,981,44624,0.00056263,0.2,22081,8756289,39241962,43776144,1785049248,1751133312288,0.00011252600000000001,200864.45168044802,197048027.09851953,15660,11449,23190
52768,11598,4469,0.00296184,0.23,1812791,11924070,612003264,51831462,235820192,2735042586816,0.0006812232,160646.1858188544,1863174463.1270733,14949,35701,44056
74291,80848,3239,0.00163948,0.1,9847228,26190280,6006278768,261866672,240628549,19454336929552,0.00016394800000000002,39450.569351452,3189499630.9261913,55070,61738,174479
31991,6296,36602,0.00047003,0.25,94679,57616614,201415336,230446192,1170934582,7372204128272,0.0001175075,137593.595394365,866289276.6029221,23332,57248,40178
74523,35337,6319,0.00108175,0.01,2848742,2233157,2633419251,223294503,470910837,16640576247069,1.0817500000000001e-05,5094.0779792475005,180009433.55266893,33713,13330,103948
23746,25972,7874,0.00296184,0.23,1826750,47039032,616731112,204503528,186976004,4856140775888,0.0006812232,127372.39176809278,3308115759.000906,18345,38865,76768
74610,26810,14303,0.00296184,0.17,5924737,65191887,2000294100,383463430,1067146830,28610206512300,0.0005035128,537322.088384424,14405605189.586407,166760,250366,461229
65748,99094,10392,0.00160539,0.03,10459562,30896059,6515232312,1029784848,683253216,67706294186304,4.81617e-05,32906.6364130272,3260850228.7125173,181245,112078,598997
97141,34028,686,0.00108175,0.15,3575866,3504419,3305513948,23343208,66638726,2267582568328,0.0001622625,10812.966277575,367943616.4933221,6321,9944,16617
67016,70511,14954,0.00491597,0.01,23230088,10544468,4725365176,1054421494,1002157264,70663110841904,4.91597e-05,49265.750451060805,3473777330.0547485,574583,136721,1839683
18807,42546,7773,0.00296184,0.01,2370036,3307212,800162622,330710058,146186811,6219664060806,2.96184e-05,4329.8194429223995,184216498.01857644,24720,10980,99997
138930,71018,4653,0.00370564,0.13,36562006,42958652,9866530740,330446754,646441290,45908967533220,0.00048173320000000004,311412.231243828,22115873838.47418,622152,312380,1263741
71338,23827,8242,0.00108175,0.15,1838785,29459093,1699770526,196382134,587967796,14009508675292,0.0001622625,95405.12449845001,2273217901.424568,34787,85032,88034
90385,90948,10324,0.00082282,0.01,6763959,9390426,8220334980,938947152,933134740,84866738333520,8.2282e-06,7678.019267668,698300496.3558693,172498,54106,439988
140665,33115,8686,0.00082282,0.2,3832931,57534165,4658121475,287636890,1221816190,40460443131850,0.00016456400000000002,201066.95949116,6658332363.549764,132907,218311,252306
16385,32857,38118,0.00031941,0.05,171967,62624728,538361945,1252443126,624563430,20521280619510,1.5970500000000002e-05,9974.590258815,327735112.1338845,28392,35309,64481
14432,16745,23501,0.00041097,0.15,99327,59033684,241663840,393524245,339166432,5679341903840,6.164549999999999e-05,20908.084283856,350105871.3331687,8894,20043,18593
130997,97478,5628,0.00034241,0.1,4372373,54866216,12769325566,548606184,737251116,71865764285448,3.4241000000000006e-05,25244.215462956003,2460755634.898025,104790,112922,191580
97988,90894,1071,0.00491597,0.05,43784546,4870704,8906521272,97347474,104945148,9538884282312,0.00024579850000000004,25795.359960678004,2344643448.2658668,123849,27391,279989
102500,24094,2280,0.00491597,0.13,12140976,7142411,2469635000,54934320,233700000,5630767800000,0.0006390761000000001,149352.08457,3598489125.6295805,74390,62418,170715
95393,54313,3868,0.00491597,0.07,25470167,14706664,5181080009,210082684,368980124,20040417474812,0.00034411790000000005,126972.66541261961,6896266376.555609,236676,108542,598523
47798,3110,28586,0.00056263,0.17,83652,15116762,148651780,88902460,1366353628,4249359783080,9.564710000000002e-05,130687.76209267882,406438940.1082311,16108,29873,28600
23814,1018,48086,0.00952101,0.13,231013,6369073,24242652,48951548,1145120004,1165732164072,0.0012377313,1417350.8712069253,1442863186.88865,21208,71143,64140
53770,47912,3867,8.429e-05,0.15,217151,27796657,2576228240,185275704,207928590,9962274604080,1.2643499999999998e-05,2628.9451276649993,125958018.95668545,13154,8598,17446
103121,54679,7164,0.00031941,0.005,1801054,1958861,5638553159,391720356,738758844,40394594831076,1.59705e-06,1179.8348118102,64512187.674969934,32653,4691,94388
58322,77224,10797,0.00013363,0.05,601855,41691005,4503858128,833787528,629702634,48628156208016,6.6815e-06,4207.358149071,324909025.7038589,23829,24498,64200
35524,41436,6917,0.00952101,0.2,14014718,57328830,1471972464,286612812,245719508,10181633533488,0.001904202,467899.578572616,19387886937.734917,172621,143475,522649
43302,45284,14962,0.00296184,0.005,5807920,3387749,1960887768,677539208,647884524,29338802784816,1.48092e-05,9594.6514928208,434484198.2008971,140869,25726,457005
128494,15094,2567,0.00047003,0.23,911643,8914373,1939488436,38746298,329844098,4978666815212,0.0001081069,35658.422918076205,538228235.5254422,8453,31503,18971
84523,11011,1749,0.00370564,0.25,3449017,4815656,930682753,19258239,147830727,1627764134997,0.00092641,136951.86380007002,1507976972.3025708,11785,27403,36328
84648,73824,13503,0.00370564,0.001,23157073,996878,6249053952,996845472,1143001944,84380975513856,3.70564e-06,4235.55372376416,312685518.1031653,633444,23818,1783888
100244,35635,8152,0.01084252,0.2,38732330,58104573,3572194940,290496520,817189088,29120533150880,0.002168504,1772077.806084352,63147992619.81589,789260,681170,1925470
138303,18150,13971,0.00082185,0.07,2063103,17751906,2510199450,253573650,1932231213,35069996515950,5.75295e-05,111160.2955682835,2017559364.5643456,86732,137062,215168
44505,35175,16888,0.00078778,0.07,1233261,41583426,1565463375,594035400,751600440,26437545477000,5.51446e-05,41446.705623624,1457887870.3109744,49451,75249,133872
147051,82507,5608,1.651e-05,0.1,200313,46271228,12132736857,462699256,824662008,68040388294056,1.651e-06,1361.516975208,112334681.07348645,27321,10300,29439
72704,18392,4955,0.00019487,0.25,260581,22786062,1337171968,91132360,360248320,6625687101440,4.87175e-05,17550.397529600003,322786911.3644032,11483,24885,11201
8779,36647,6390,0.00019487,0.15,62700,35131012,321724013,234174330,56097810,2055816443070,2.92305e-05,1639.767035205,60092542.53915764,3545,3898,5373
103079,97058,3286,0.00160539,0.05,16061500,15947821,10004641582,318932588,338717594,32875252238452,8.026950000000001e-05,27188.691911583,2638880059.554423,148559,68478,338057
8177,95526,12402,0.00041097,0.05,321034,59238666,781116102,1184713452,101411154,9687401897004,2.05485e-05,2083.847097969,199061577.88058668,22135,10547,38151
122482,19786,12730,1.651e-05,0.17,40012,42820136,2423428852,251875780,1559195860,30850249285960,2.8067e-06,4376.195020262,86587394.67090394,23186,7018,25289
108745,75656,5691,0.00034241,0.01,2817126,4306203,8227211720,430558296,618867795,46821061898520,3.4241000000000004e-06,2119.0652168595,160319998.04672235,44821,14394,117230
112565,11985,8360,0.00019487,0.15,262921,15030495,1349091525,100194600,941043400,11278405149000,2.92305e-05,27507.1691037,329673421.7078445,13501,27291,26675
21168,56690,12862,0.00047003,0.03,564060,21875878,1200013920,729146780,272262816,15434579039040,1.41009e-05,3839.1507421344,217641455.57159916,18606,18301,49545
82934,89137,21601,0.00078778,0.001,5823727,1925541,7392487958,1925448337,1791457334,159685132380758,7.8778e-07,1411.2742585785202,125796753.58691353,269349,11231,765326
130037,81420,4458,2.088e-05,0.13,221070,47194872,10587612540,362970360,579704946,47199576703320,2.7144000000000002e-06,1573.5511054224,128118531.0034918,25416,21363,23193
17761,12482,19037,0.00108175,0.23,239836,54655392,221692802,237619834,338116157,4220365871674,0.0002488025,84124.1451519925,1050037579.7871704,26982,34431,39551
94620,16968,5258,0.00034241,0.17,549754,15167798,1605512160,89217744,497511960,8441782937280,5.8209700000000006e-05,28960.021938012007,491393652.2441877,11853,32546,27107
122207,14899,5845,0.00182521,0.27,3323317,23513390,1820762093,87084655,714299915,10642354433585,0.0004928067000000001,352011.7839214305,5244623568.645393,62042,131448,137679
149431,19117,5722,0.00370564,0.01,10586263,1093938,2856672427,109387474,855044182,16345879627294,3.70564e-05,31684.859225864802,605719453.8208574,226500,41140,437599
45204,27931,20154,0.00082185,0.03,1037685,16887692,1262592924,562921374,911041416,25446297790296,2.4655499999999998e-05,22462.181632187996,627391195.1686429,42801,49066,130613
89262,57918,2855,0.00078778,0.1,4072797,16539698,5169876516,165355890,254843010,14759997453180,7.8778e-05,20076.02264178,1162763079.366614,26500,43624,74347
104718,80904,9719,0.00047003,0.005,3982197,3931777,8472105072,786305976,1017754242,82340389194768,2.3501500000000003e-06,2391.8751318363,193512265.66608402,102941,15897,278293
19520,28939,5171,0.00013363,0.15,75487,22446812,564889280,149643569,100937920,2921042466880,2.00445e-05,2023.25013744,58550835.72737616,3042,3942,4895
43224,52105,38250,0.00163948,0.005,3692533,9965391,2252186520,1993016250,1653318000,86146134390000,8.1974e-06,13552.9089732,706174322.048586,223202,49932,778299
94987,12224,14802,0.00078778,0.13,914710,23522693,1161121088,180939648,1405997574,17186914344576,0.0001024114,143990.17994994362,1760135959.7081106,39403,113319,96480
20831,8682,41118,0.00013363,0.13,24169,46412372,180854742,356986476,856529058,7436385281556,1.7371900000000002e-05,14879.5371426702,129184141.47266269,22834,19098,25260
53738,26467,4506,0.00182521,0.27,2595988,32206345,1422283646,119260302,242143428,6408810108876,0.0004928067000000001,119329.9036793676,3158304560.6818223,28603,52861,63169
62935,61032,3657,8.429e-05,0.1,323765,22324791,3841048920,223194024,230153295,14046715900440,8.429e-06,1939.962123555,118399768.32480875,5809,8840,13833
128013,44114,3058,0.00952101,0.23,53767513,31027824,5647165482,134900612,391463754,17269032043956,0.0021898323,857239.9727884543,37816284159.58987,484021,375175,1085258
59734,36977,34447,0.00078778,0.001,1740081,1273791,2208784118,1273746719,2057657098,76085986512746,7.8778e-07,1620.98110866244,59939018.45501104,101124,4026,348695
17742,94537,13252,0.00082487,0.05,1383598,62644673,1677275454,1252804324,235116984,22227254316408,4.1243500000000006e-05,9697.047329604,916729763.3987734,55433,32006,135480
142896,21726,14369,0.00047003,0.05,1459268,15609663,3104558496,312180894,2053272624,44609401029024,2.3501500000000002e-05,48254.986572936,1048387838.2836077,63778,81302,165848
108531,26544,12907,0.00082185,0.2,2367652,68524091,2880846864,342603408,1400809617,37183090473648,0.00016437,230251.07674629,6111784581.1535225,102581,214764,211002
94993,26394,10190,0.00019487,0.05,488607,13449176,2507245242,268954860,967978670,25548829015980,9.7435e-06,9431.500171145,248935015.51720116,21626,21101,48352
30683,7848,9094,0.00019487,0.27,46930,19272087,240800184,71369712,279031202,2189836873296,5.2614900000000003e-05,14681.198790109802,115218048.10478172,8674,11681,4893
87110,32352,7509,0.00082487,0.17,2324706,41300557,2818182720,242931168,654108990,21161734044480,0.00014022790000000002,91724.330038821,2967465525.4159374,54561,111633,109152
51052,10294,38208,0.00082487,0.07,433534,27534437,525529288,393313152,1950594816,20079423035904,5.774090000000001e-05,112629.10021117442,1159403957.5738294,45112,88880,113017
79009,20012,10703,0.00015297,0.3,241869,64258202,1581128108,214188436,845633327,16922814139924,4.5891e-05,38806.95900935699,776604863.6952523,22334,58486,25375
53194,23394,40133,0.00163948,0.001,2040245,938898,1244420436,938871402,2134834802,49942325357988,1.63948e-06,3500.01896118296,81879443.57791418,126833,5460,453645
7046,8924,21673,0.00860544,0.07,541209,13540082,62878504,193409852,152707958,1362765817192,0.0006023808000000001,91988.34190640641,820903963.1727709,14497,20044,64627
28442,20562,34164,0.00031941,0.05,186808,35125405,584824404,702480168,971692488,19979940938256,1.5970500000000002e-05,15518.414879604003,319089646.7544175,33078,29548,43985
136127,63170,15066,0.00082487,0.0005,7093277,475885,8599142590,951719220,2050889382,129554682260940,4.1243500000000003e-07,845.85856226517,53432885.37829079,369239,3449,832157
49733,38857,30592,0.00160539,0.001,3102422,1188730,1932475181,1188713344,1521431936,59118280737152,1.60539e-06,2442.49161573504,94907896.71261644,152765,7354,531581
69415,51475,23755,0.00952101,0.01,34020846,12228430,3573137125,1222788625,1648953325,84879872404375,9.52101e-05,156997.0109685825,8081421139.607784,1286378,241296,4319073
142708,11407,11904,0.00031941,0.25,519997,33950284,1627870156,135788928,1698796032,19378166337024,7.98525e-05,135653.11014528,1547395027.427209,33190,117107,64221
51481,96219,1803,0.00082487,0.07,4086061,12147185,4953450339,173482857,92820243,8931070961217,5.774090000000001e-05,5359.524369038701,515688075.2645348,12730,13930,42970
78572,9001,15474,0.00082487,0.27,583413,37610254,707226572,139281474,1215823128,10943623975128,0.0002227149,270781.9263702072,2437308119.2582355,32242,127132,63242
18541,84938,8146,0.02533638,0.01,39902020,6919739,1574835458,691904948,151034986,12828609640868,0.0002533638,38266.7979859068,3250305287.326952,442788,34302,1689405
77894,21232,18533,0.00031941,0.03,528285,11805957,1653845408,393492656,1443609502,30650716946464,9.5823e-06,13833.0993310146,293704364.996102,31339,25028,77406
19481,15649,13349,0.00015297,0.27,46635,56405375,304858169,208898501,260051869,4069551697981,4.13019e-05,10740.6362882511,168080217.27484146,20471,10640,6487
84371,56043,3237,0.00082487,0.17,3900416,30847285,4728403953,181411191,273108927,15305843595861,0.00014022790000000002,38297.4913044633,2146306305.176037,42960,58925,78255
18919,5369,38328,0.00018467,0.13,18758,26752322,101576111,205783032,725127432,3893209182408,2.4007100000000003e-05,17408.2067727672,93464662.16298711,15970,12545,17058
32378,42098,3830,0.00015297,0.27,208509,43537357,1363049044,161235340,124007740,5220477838520,4.13019e-05,5121.755276706,215615653.6387692,3763,11394,7860
35895,4748,11288,0.00182521,0.15,311112,8040481,170429460,53595424,405182760,1923807744480,0.0002737815,110931.54380694,526702969.99535114,8924,30909,23729
148838,6317,11146,0.00160539,0.15,1509526,10562426,940209646,70409282,1658948348,10479576714316,0.00024080849999999997,399488.863259358,2523571149.2093644,47697,144953,128645
68204,96895,3091,1.651e-05,0.23,109109,68892016,6608626580,299502445,210818564,20427264758780,3.7973e-06,800.5413330772,77568452.4685153,4938,7097,7150
29075,18260,15175,0.00082282,0.17,436866,47109404,530909500,277095500,441213125,8056551662500,0.0001398794,61716.627197125,1126945612.6195028,34576,55850,42597
113859,37739,2201,0.00108175,0.2,4648226,16613321,4296924801,83063539,250603659,9457531487001,0.00021635000000000003,54218.10162465,2046136937.2126665,32563,50078,71111
95770,67892,894,0.00056263,0.13,3658263,7895872,6502016840,60695448,85618380,5812803054960,7.31419e-05,6262.290988122,425159459.76557887,8343,13589,25901
124915,91892,7565,0.00056263,0.005,6458343,3476285,11478689180,695162980,944981975,86836283646700,2.8131500000000003e-06,2658.37604297125,244283491.34071413,165975,20374,369802
106020,59554,2520,0.00056263,0.27,3552434,40522244,6313915080,150076080,267170400,15911066001600,0.00015191010000000003,40585.882181040004,2417051627.4096565,36821,54572,63534
107778,66480,12559,0.00034241,0.05,2453429,41746687,7165081440,834922320,1353583902,89986257804960,1.7120500000000003e-05,23174.033194191004,1540609726.7498178,95310,121539,241289
64485,38227,14351,0.00082185,0.05,2025966,27432188,2465068095,548595677,925424235,35376192231345,4.10925e-05,38027.9953767375,1453696179.2665443,58378,97947,178492
61466,7681,18641,0.00491597,0.17,2321002,24341476,472120346,143181521,1145787706,8800795369786,0.0008357149000000001,957551.8581410195,7354955822.381172,73656,176544,240342
60940,91826,10362,0.00860544,0.001,48156018,951548,5595876440,951501012,631460280,57984471671280,8.60544e-06,5433.9935519232,498981891.8988998,766855,28478,2651189
10038,78818,13331,0.01084252,0.005,8579132,5253717,791175084,1050722758,133816578,10547155044804,5.4212599999999997e-05,7254.544616482799,571788697.5819414,155216,19527,607537
50748,18885,40064,0.00491597,0.05,4711420,37831557,958375980,756608640,2033167872,38396375262720,0.00024579850000000004,499749.61318579206,9437771445.013683,301674,279082,1025339
53164,5448,23888,0.02533638,0.17,7339671,22128929,289637472,130141824,1269981632,6918859931136,0.0043071846,5470045.327633267,29800806944.94604,269041,305291,915853
66376,69071,6541,8.429e-05,0.05,386443,22591672,4584656696,451793411,434165416,29988239448536,4.2145e-06,1829.7901457320002,126385435.15585497,19948,10451,29629
101778,89470,6498,0.00047003,0.1,4280134,58141927,9106077660,581376060,661353444,59171292634680,4.7003000000000004e-05,31085.595928332,2781228267.7078643,70135,127198,195293
116778,87515,4430,0.00041097,0.17,4200087,65916071,10219826670,387691450,517326540,45273832148100,6.98649e-05,36142.966984446,3163051755.6437917,81129,95474,138906
99276,24662,14700,0.00163948,0.13,4014099,47133065,2448344712,362531400,1459357200,35990667266400,0.00021313240000000002,311036.30249328,7670777292.089272,154550,222505,382245
77291,3698,16712,0.02533638,0.05,7242093,3090220,285822118,61800976,1291687192,4776659236016,0.001266819,1636333.876882248,6051162676.710553,195461,158371,650920
111385,753,14947,0.01084252,0.17,909650,1913960,83872905,11255091,1664871595,1253648311035,0.0018432284,3068738.6062572985,2310760170.5117455,32770,107097,92391
109458,88928,14145,2.483e-05,0.01,241692,12579474,9733881024,1257886560,1548283410,137685747084480,2.483e-07,384.43877070300005,34187371.001076385,39850,3036,57506
30002,45234,6709,0.00047003,0.23,637890,69803971,1357110468,303474906,201283418,9104854129812,0.0001081069,21760.126341384203,984297554.9261731,43267,27299,27990
33160,76884,4814,0.00182521,0.15,4653375,55526158,2549473440,370119576,159632240,12273165140160,0.0002737815,43704.35411556,3360165561.8207154,34254,42191,123392
6385,25637,2198,0.02533638,0.13,4147755,7328250,163692245,56350126,14034230,359795554510,0.0032937293999999997,46224.955957362,1185069195.8788896,10948,7171,47983
34294,31500,4916,0.00160539,0.07,1734270,10840339,1080261000,154854000,168589304,5310563076000,0.0001123773,18945.610792399202,596786739.9605749,12127,22804,48443
104687,68831,17307,0.00108175,0.03,7794819,35738155,7205710897,1191258117,1811817909,124709238494379,3.24525e-05,58798.020691822494,4047126562.2388344,373264,220609,909922
107587,53799,3145,0.00108175,0.25,6261286,42301711,5788073013,169197855,338361115,18203489625885,0.0002704375,91505.5340378125,4922906225.700274,72188,79405,135941
33148,22849,33330,0.00047003,0.07,356008,53309296,757398652,761557170,1104822840,25244097071160,3.2902100000000005e-05,36350.99156396401,830583806.2450136,45412,62160,98308
75009,26498,16496,0.01084252,0.01,21551351,4371284,1987588482,437111008,1237348464,32787259599072,0.00010842519999999999,134159.7546788928,3554965179.4813013,580925,145648,1920077
111072,80551,12379,8.429e-05,0.03,754142,29914794,8946960672,997140829,1374960288,110754426158688,2.5286999999999996e-06,3476.8620802655996,280064717.4274743,50375,29777,103630
74870,36072,27484,0.00082282,0.07,2222250,69401615,2700710640,991402848,2057727080,74226331229760,5.7597400000000005e-05,118519.72971759201,4275243690.372979,136261,251642,385302
123079,89487,5142,0.00491597,0.15,54145161,69023104,11013970473,460142154,632872218,56633836172166,0.0007373955,466677.12562821904,41761535941.09243,915382,501432,1908941
47933,76601,10278,0.00056263,0.005,2065877,3936721,3671715733,787305078,492655374,37737894303774,2.8131500000000003e-06,1385.9134653681,106162357.36066183,41818,9540,131046
26698,40091,6699,0.00034241,0.07,366502,18800739,1070349518,268569609,178849902,7170271421082,2.3968700000000003e-05,4286.799646067401,171862084.61048818,6925,11139,18262
21438,64521,24446,0.00013363,0.01,184842,15773406,1383201198,1577280366,524073348,33813736486308,1.3363e-06,700.3192149324001,45185296.066653386,38282,3664,58203
11997,68920,18790,0.00056263,0.005,465228,6475064,826833240,1295006800,225423630,15536196579600,2.8131500000000003e-06,634.1504847345001,43705651.40790175,28937,3141,66304
33223,49856,17185,0.00860544,0.005,14254281,4284120,1656365888,856775360,570937255,28464647785280,4.302720000000001e-05,24565.831458336004,1224754093.1867998,372784,62475,1286950
77801,96142,3666,0.00182521,0.15,13652736,52871746,7479943742,352456572,285218466,27421473758172,0.0002737815,78087.539449179,7507492217.722967,121408,103930,285563
22032,31720,9581,2.483e-05,0.15,17353,45587985,698855040,303909320,211088592,6695730138240,3.7245e-06,786.199460904,24938246.89987488,17398,3014,5543
115719,20583,6112,0.01084252,0.3,25826382,37745702,2381844177,125803296,707274528,14557831609824,0.003252756,2300591.464599168,47353074115.844666,444757,482829,1008617
42186,10950,14594,0.02533638,0.27,11704800,43152468,461936700,159804300,615662484,6741504199800,0.0068408226,4211637.834519338,46117434287.98676,265798,321890,885146
32673,39568,49151,0.00031941,0.005,412947,9724260,1292805264,1944806768,1605910623,63542671530864,1.59705e-06,2564.71956046215,101480823.56836636,62700,7110,153624
143714,22980,12572,1.651e-05,0.2,54526,57785245,3302547720,288904560,1806772408,41519629935840,3.302e-06,5965.962491216,137097818.04814368,43715,11312,39506
119630,45305,2454,0.01084252,0.25,58765872,27799424,5419837150,111178470,293572020,13300280366100,0.00271063,795765.1245726,36052138968.76164,398561,347977,926049
93688,68661,1699,0.00491597,0.03,31623603,3500534,6432711768,116655039,159175912,10929177293832,0.0001474791,23475.1202434392,1611825231.034779,132079,32200,340475
110718,29280,11136,0.00082487,0.15,2674171,48911206,3241823040,326062080,1232955648,36100941373440,0.0001237305,152554.218804864,4466787526.606418,83429,187367,208696
94680,42028,2534,0.00031941,0.3,1271037,31950724,3979211040,106498952,239919120,10083320775360,9.5823e-05,22989.76983576,966214046.6573212,16486,40586,22779
15680,14140,18518,0.01084252,0.1,2404173,26186650,221715200,261844520,290362240,4105722073600,0.001084252,314825.83944448,4451637369.744947,52143,59118,235629
86135,93982,1850,0.00163948,0.25,13271960,43475914,8095139570,173866700,159349750,14976008204500,0.00040987,65312.6820325,6138216482.778415,57523,74614,148503
126581,9573,4946,0.00013363,0.23,161935,10891312,1211759913,47348058,626069626,5993364529698,3.07349e-05,19242.1873481474,184205459.48381507,8255,15433,13981
54009,46386,5420,2.483e-05,0.17,62206,42742862,2505261474,251412120,292728780,13578517189080,4.2211e-06,1235.637453258,57316278.906825595,19541,4817,15804
137014,11631,9552,0.00160539,0.15,2558512,16666296,1593609834,111099312,1308757728,15222161134368,0.00024080849999999997,315159.985343088,3665625789.5254564,70902,155939,176344
63713,21323,23956,0.00182521,0.005,2479672,2554145,1358552299,510813788,1526308628,32545478874844,9.12605e-06,13929.168854559402,297011667.4857701,96170,22098,328902
131999,47960,2813,0.00491597,0.13,31122087,17541515,6330672040,134911480,371313187,17808180448520,0.0006390761000000001,237297.38342653075,11380782509.136414,297009,156862,601440
95301,80545,1698,0.00860544,0.17,66056619,23258728,7676019045,136765410,161821098,13033880338410,0.0014629248000000003,236732.09742743045,19067586787.292385,276263,178657,657668
129193,32001,2580,0.00160539,0.005,6637235,412842,4134305193,82562580,333317940,10666507397940,8.02695e-06,2675.5264384829998,85619521.55789448,56737,7359,125325
91043,58971,20801,0.00019487,0.005,1046259,6133639,5368896753,1226655771,1893785443,111678421359153,9.7435e-07,1845.20984638705,108813869.85129072,61731,10252,171419
68035,27306,9442,0.00163948,0.01,3045896,2578516,1857763710,257823252,642386470,17541004949820,1.63948e-05,10531.797698356,287581267.95130897,48953,21264,159624
13954,33818,38054,0.00082185,0.005,387836,6434699,471896372,1286910172,531005516,17957544540088,4.10925e-06,2182.034416623,73792039.90135661,40601,5194,100969
102345,57425,700,0.00082282,0.15,4835921,6030907,5877161625,40197500,71641500,4114013137500,0.000123423,8842.2088545,507763843.4696625,8759,12687,25350
72890,27850,27190,2.088e-05,0.03,42386,22717755,2029986500,757241500,1981879100,55195332935000,6.263999999999999e-07,1241.4490682399999,34574356.550484,33305,3124,43600
21666,33248,5593,0.00952101,0.005,6858738,929873,720351168,185956064,121177938,4028924082624,4.760505e-05,5768.6817973869,191797132.39951965,54977,10647,197498
147234,74227,1712,0.00013363,0.2,1460409,25420363,10928738118,127076624,252064608,18709999658016,2.6726e-05,6736.6787134080005,500043450.8601357,17746,32416,21034
56321,36599,7429,0.00082282,0.2,1696088,54381734,2061292279,271893971,418408709,15313340340691,0.00016456400000000002,68855.01078787602,2520024539.825474,42588,71123,72199
82840,10157,19741,0.00082185,0.05,691514,10025733,841405880,200509337,1635344440,16610193477080,4.10925e-05,67200.3914007,682554375.4569099,36722,50175,96264
96949,81327,14697,0.00160539,0.0005,12657865,597650,7884571323,1195262919,1424859453,115879544734131,8.02695e-07,1143.727558625835,93015931.16036329,462071,5323,1175127
138792,62468,1854,0.00015297,0.27,1326282,31282505,8670058656,115815672,257320368,16074288748224,4.13019e-05,10627.820107099202,663898666.4502728,19989,36914,20434
60693,58579,16756,0.00182521,0.0005,6489279,490778,3555335247,981549724,1016971908,59573197398732,9.126050000000001e-07,928.09364810034,54366797.81206982,183805,3489,590830
17885,32715,8291,0.01084252,0.25,6344550,67818889,585107775,271240065,148284535,4851128562525,0.00271063,401944.50910704996,13149614615.43714,70504,91338,270277
44105,91489,3582,0.00015297,0.13,617263,42614526,4035122345,327713598,157984110,14453808239790,1.98861e-05,3141.687809871,287429876.0372879,7769,14744,17186
95374,20504,8198,2.088e-05,0.17,40832,28578981,1955548496,168091792,781876052,16031586570208,3.5496000000000003e-06,2775.3472341792003,56905719.689610325,16632,4380,16582
71664,10810,29819,8.429e-05,0.2,65301,64471618,774687840,322343390,2136948816,23100416700960,1.6858e-05,36024.683140128,389426824.74478364,33977,48612,50731
29238,38008,8068,0.00082282,0.05,914412,15333951,1111277904,306648544,235892184,8965790129472,4.1141000000000005e-05,9704.840341944,368861571.7166076,18878,25322,50713
28673,37852,8958,0.00078778,0.07,855029,23738532,1085330396,339078216,256852734,9722389687368,5.51446e-05,14164.0412753364,536137290.3540334,22907,35243,46033
109992,20548,3259,0.00108175,0.05,2444972,3349236,2260115616,66965932,358463928,7365716792544,5.408750000000001e-05,19388.4177057,398393207.01672363,21074,25015,55835
42644,63792,14611,0.00082282,0.07,2238381,65248083,2720346048,932064912,623071484,39746976107328,5.7597400000000005e-05,35887.297492541606,2289322481.644214,77926,90697,211381
70936,12075,11426,0.01084252,0.05,9287952,6899502,856552200,137968950,810514736,9786965437200,0.000542126,439401.111768736,5305768424.607487,171191,114664,557143
68119,63842,3655,0.00160539,0.13,6981771,30341284,4348853198,233342510,248974945,15895058438690,0.0002087007,51961.2453039615,3317309822.69551,43088,62735,139053
94279,87168,2025,0.00108175,0.13,8889986,22954618,8218111872,176515200,190914975,16641676540800,0.0001406275,26847.8956468125,2340277367.741352,51892,44575,115508
48933,34598,25335,0.00013363,0.07,226243,61360965,1692983934,876540330,1239717555,42891747967890,9.3541e-06,11596.441981225502,401213699.6664399,51198,42092,51448
97095,6595,5699,8.429e-05,0.23,53979,8645910,640341525,37584905,553344405,3649306350975,1.93867e-05,10727.5219764135,70748007.43444704,6498,4693,9352
126403,24422,11234,0.00491597,0.0005,15176022,137190,3087014066,274356748,1420011302,34679516017444,2.4579850000000002e-06,3490.3664801464706,85241730.17813711,520835,3897,1177499
82427,71610,25398,0.00160539,0.01,9476046,18187884,5902597470,1818750780,2093480946,149914170543060,1.60539e-05,33608.533758989404,2406707102.4812307,485394,152433,1394670
42738,34811,33201,0.00108175,0.03,1609436,34674352,1487752518,1155760011,1418944338,49394871350118,3.24525e-05,46048.291128945,1602987062.4897044,97287,105966,312763
85711,12614,14683,0.00047003,0.25,508191,46305808,1081158554,185211362,1258494613,15874651048382,0.0001175075,147882.55573709751,1865390558.067748,38678,126349,57442
